college_code,college_name,place,district,branch_code,branch,category,gender,cutoff_rank
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,MET,METALLURGICAL ENGINEERING,ST,BOYS,57950
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,MET,METALLURGICAL ENGINEERING,ST,GIRLS,70184
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CIV,CIVIL ENGINEERING,BC_A,BOYS,159400
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CIV,CIVIL ENGINEERING,BC_A,GIRLS,161520
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CIV,CIVIL ENGINEERING,BC_B,BOYS,151410
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CIV,CIVIL ENGINEERING,BC_B,GIRLS,151410
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CIV,CIVIL ENGINEERING,BC_C,BOYS,146081
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CIV,CIVIL ENGINEERING,BC_C,GIRLS,146081
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CIV,CIVIL ENGINEERING,BC_D,BOYS,132789
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CIV,CIVIL ENGINEERING,BC_D,GIRLS,138022
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CIV,CIVIL ENGINEERING,BC_E,BOYS,137799
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CIV,CIVIL ENGINEERING,BC_E,GIRLS,145732
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CIV,CIVIL ENGINEERING,EWS,BOYS,78374
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CIV,CIVIL ENGINEERING,EWS,GIRLS,141317
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CIV,CIVIL ENGINEERING,OC,BOYS,78374
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CIV,CIVIL ENGINEERING,OC,GIRLS,78374
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CIV,CIVIL ENGINEERING,SC,BOYS,165140
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CIV,CIVIL ENGINEERING,SC,GIRLS,177225
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CIV,CIVIL ENGINEERING,ST,BOYS,151335
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CIV,CIVIL ENGINEERING,ST,GIRLS,151335
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_A,BOYS,38433
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,38433
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_B,BOYS,38986
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_B,GIRLS,38986
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,20465
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_C,GIRLS,26321
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_D,BOYS,37986
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_D,GIRLS,37986
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_E,BOYS,80647
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_E,GIRLS,154478
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSE,COMPUTER SCIENCE AND ENGINEERING,EWS,BOYS,41835
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSE,COMPUTER SCIENCE AND ENGINEERING,EWS,GIRLS,41835
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSE,COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,20465
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSE,COMPUTER SCIENCE AND ENGINEERING,OC,GIRLS,26321
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSE,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,52347
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSE,COMPUTER SCIENCE AND ENGINEERING,SC,GIRLS,52347
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSE,COMPUTER SCIENCE AND ENGINEERING,ST,BOYS,49635
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSE,COMPUTER SCIENCE AND ENGINEERING,ST,GIRLS,125692
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,BOYS,75427
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_A,GIRLS,75427
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_B,BOYS,62677
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_B,GIRLS,62677
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,BOYS,134235
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_C,GIRLS,134235
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_D,BOYS,57380
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_D,GIRLS,70435
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_E,BOYS,35873
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),BC_E,GIRLS,42787
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),EWS,BOYS,55118
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),EWS,GIRLS,71840
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,BOYS,18864
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),OC,GIRLS,18864
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,BOYS,97674
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),SC,GIRLS,97674
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),ST,BOYS,103102
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),ST,GIRLS,103102
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_A,BOYS,145489
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_A,GIRLS,156761
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_B,BOYS,109677
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_B,GIRLS,109677
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_C,BOYS,52413
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_C,GIRLS,52413
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_D,BOYS,87384
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_D,GIRLS,120044
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_E,BOYS,93688
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,BC_E,GIRLS,160059
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,EWS,BOYS,134106
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,EWS,GIRLS,135809
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,OC,BOYS,52413
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,OC,GIRLS,52413
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,BOYS,170673
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,SC,GIRLS,172080
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ST,BOYS,167279
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,ST,GIRLS,174989
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MEC,MECHANICAL ENGINEERING,BC_A,BOYS,177329
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MEC,MECHANICAL ENGINEERING,BC_A,GIRLS,178260
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MEC,MECHANICAL ENGINEERING,BC_B,BOYS,162403
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MEC,MECHANICAL ENGINEERING,BC_B,GIRLS,178816
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MEC,MECHANICAL ENGINEERING,BC_C,BOYS,82017
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MEC,MECHANICAL ENGINEERING,BC_C,GIRLS,162508
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MEC,MECHANICAL ENGINEERING,BC_D,BOYS,159795
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MEC,MECHANICAL ENGINEERING,BC_D,GIRLS,159795
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MEC,MECHANICAL ENGINEERING,BC_E,BOYS,174403
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MEC,MECHANICAL ENGINEERING,BC_E,GIRLS,174403
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MEC,MECHANICAL ENGINEERING,EWS,BOYS,82017
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MEC,MECHANICAL ENGINEERING,EWS,GIRLS,82017
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MEC,MECHANICAL ENGINEERING,OC,BOYS,82017
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MEC,MECHANICAL ENGINEERING,OC,GIRLS,82017
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MEC,MECHANICAL ENGINEERING,SC,BOYS,179974
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MEC,MECHANICAL ENGINEERING,SC,GIRLS,179974
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MEC,MECHANICAL ENGINEERING,ST,BOYS,177886
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MEC,MECHANICAL ENGINEERING,ST,GIRLS,177886
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MIN,MINING ENGINEERING,BC_A,BOYS,176305
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MIN,MINING ENGINEERING,BC_A,GIRLS,176305
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MIN,MINING ENGINEERING,BC_B,BOYS,177463
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MIN,MINING ENGINEERING,BC_B,GIRLS,177463
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MIN,MINING ENGINEERING,BC_C,BOYS,88695
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MIN,MINING ENGINEERING,BC_C,GIRLS,88695
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MIN,MINING ENGINEERING,BC_D,BOYS,135255
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MIN,MINING ENGINEERING,BC_D,GIRLS,135255
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MIN,MINING ENGINEERING,BC_E,BOYS,179353
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MIN,MINING ENGINEERING,BC_E,GIRLS,179353
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MIN,MINING ENGINEERING,EWS,BOYS,88695
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MIN,MINING ENGINEERING,EWS,GIRLS,88695
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MIN,MINING ENGINEERING,OC,BOYS,88695
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MIN,MINING ENGINEERING,OC,GIRLS,88695
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MIN,MINING ENGINEERING,SC,BOYS,171323
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MIN,MINING ENGINEERING,SC,GIRLS,171323
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MIN,MINING ENGINEERING,ST,BOYS,176968
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG MANTHANI,MANTHANI,PDL,MIN,MINING ENGINEERING,ST,GIRLS,178233
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CIV,CIVIL ENGINEERING,BC_A,BOYS,165547
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CIV,CIVIL ENGINEERING,BC_A,GIRLS,165547
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CIV,CIVIL ENGINEERING,BC_B,BOYS,140439
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CIV,CIVIL ENGINEERING,BC_B,GIRLS,152095
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CIV,CIVIL ENGINEERING,BC_C,BOYS,90678
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CIV,CIVIL ENGINEERING,BC_C,GIRLS,90678
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CIV,CIVIL ENGINEERING,BC_D,BOYS,147614
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CIV,CIVIL ENGINEERING,BC_D,GIRLS,147614
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CIV,CIVIL ENGINEERING,BC_E,BOYS,179790
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CIV,CIVIL ENGINEERING,BC_E,GIRLS,179790
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CIV,CIVIL ENGINEERING,EWS,BOYS,90678
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CIV,CIVIL ENGINEERING,EWS,GIRLS,133572
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CIV,CIVIL ENGINEERING,OC,BOYS,90678
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CIV,CIVIL ENGINEERING,OC,GIRLS,90678
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CIV,CIVIL ENGINEERING,SC,BOYS,178137
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CIV,CIVIL ENGINEERING,SC,GIRLS,179782
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CIV,CIVIL ENGINEERING,ST,BOYS,171729
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CIV,CIVIL ENGINEERING,ST,GIRLS,172893
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_A,BOYS,132542
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_A,GIRLS,132542
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_B,BOYS,63707
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_B,GIRLS,73215
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_C,BOYS,130093
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_C,GIRLS,130093
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_D,BOYS,70509
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_D,GIRLS,70509
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_E,BOYS,162599
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CSE,COMPUTER SCIENCE AND ENGINEERING,BC_E,GIRLS,162599
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CSE,COMPUTER SCIENCE AND ENGINEERING,EWS,BOYS,76972
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CSE,COMPUTER SCIENCE AND ENGINEERING,EWS,GIRLS,76972
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CSE,COMPUTER SCIENCE AND ENGINEERING,OC,BOYS,24476
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CSE,COMPUTER SCIENCE AND ENGINEERING,OC,GIRLS,24476
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CSE,COMPUTER SCIENCE AND ENGINEERING,SC,BOYS,116464
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CSE,COMPUTER SCIENCE AND ENGINEERING,SC,GIRLS,134505
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CSE,COMPUTER SCIENCE AND ENGINEERING,ST,BOYS,112113
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,CSE,COMPUTER SCIENCE AND ENGINEERING,ST,GIRLS,132316
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_A,BOYS,164670
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_A,GIRLS,164670
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA AGRAHARAM RAJANNA,SIRCILLA,SRC,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,BC_B,BOYS,101092
